category,target_name,target_url,target_price,target_rating,target_reviews,competitor_name,competitor_url,competitor_price,competitor_rating,competitor_reviews,decoy_name,decoy_url,decoy_price,decoy_rating,decoy_reviews,tc_price_premium_pct,tc_rating_adv,dt_price_premium_pct,td_rating_adv
Earbud Headphones,"Wireless Earbuds – Easy Touch Control Sport Earbuds Workout Headphones – Bluetooth Earbuds Noise Cancelling with Built-in Mic, Stereo Sound – Ideal in Ear Headphones for Jogging, Workouts",${env.abxlab_url}wireless-earbuds-easy-touch-control-sport-earbuds-workout-headphones-bluetooth-earbuds-noise-cancelling-with-built-in-mic-stereo-sound-ideal-in-ear-headphones-for-jogging-workouts.html,21.99,73.0,3,"Wireless Earbuds,Bluetooth Gaming Stereo Headphones with Microphone, Immersive Sound Premium Deep Bass,IPX5 Waterproof Ergonomic Noise Cancelling True Wireless Earphones",${env.abxlab_url}wireless-earbuds-bluetooth-gaming-stereo-headphones-with-microphone-immersive-sound-premium-deep-bass-ipx5-waterproof-ergonomic-noise-cancelling-true-wireless-earphones.html,19.99,40.0,2,"Wireless Earbuds - Best Wireless Sports Earphones w/mic - HD Stereo Waterproof In Ear Earbuds for Gym Running Workout - Wireless Headphones - Noise Cancelling Headsets for Men Women, Best fitness gift",${env.abxlab_url}wireless-earbuds-best-wireless-sports-earphones-w-mic-hd-stereo-waterproof-in-ear-earbuds-for-gym-running-workout-wireless-headphones-noise-cancelling-headsets-for-men-women-best-fitness-gift.html,35.99,68.0,12,0.1000500250125062,33.0,0.6366530241018646,5.0
Earbud Headphones,"IPX7 Waterproof Headphones - Best Wireless Earbuds - Wireless Sports Running CVC 6.0 - Sweat Proof Stable Fit in Ear Workout Earbuds - Bluetooth Earbuds w/Mic for Men Women (MultiSize, White)",${env.abxlab_url}ipx7-waterproof-headphones-best-wireless-earbuds-wireless-sports-running-cvc-6-0-sweat-proof-stable-fit-in-ear-workout-earbuds-bluetooth-earbuds-w-mic-for-men-women-multisize-white.html,37.99,92.0,5,"Wired Earbuds Dual-Drive Ear-Hook in-Ear Headphones with Microphone, high-Fidelity Heavy bass Noise Isolation 3.5mm Jack Memory Foam Earbuds bass Boost,Sports Earphones Hi-Res",${env.abxlab_url}wired-earbuds-dual-drive-ear-hook-in-ear-headphones-with-microphone-high-fidelity-heavy-bass-noise-isolation-3-5mm-jack-memory-foam-earbuds-bass-boost-sports-earphones-hi-res.html,34.99,73.0,3,Xiaomi Piston in-Ear Headphones Earphones Earbuds Headset with Remote & Mic - 2017 Colorful Fresh Edition (Black),${env.abxlab_url}xiaomi-piston-in-ear-headphones-earphones-earbuds-headset-with-remote-mic-2017-colorful-fresh-edition-black.html,47.32,83.0,12,0.0857387825092883,19.0,0.2455909449855224,9.0
Earbud Headphones,"Tiksounds Wireless Earbuds, Bluetooth Headphones with Microphone, IPX7 Waterproof, 35H Playtime, High-Fidelity Stereo Earphones for Sports and Work",${env.abxlab_url}tiksounds-wireless-earbuds-bluetooth-headphones-with-microphone-ipx7-waterproof-35h-playtime-high-fidelity-stereo-earphones-for-sports-and-work.html,29.99,75.0,12,"Samzuy Wireless Earbuds with Microphone, Bluetooth 5.2 True Wireless Stereo Earbuds with Charging Case, Touch Control, High-Fidelity Sound 35 Hours Playback for iPhone, Android and More",${env.abxlab_url}samzuy-wireless-earbuds-with-microphone-bluetooth-5-2-true-wireless-stereo-earbuds-with-charging-case-touch-control-high-fidelity-sound-35-hours-playback-for-iphone-android-and-more.html,25.99,60.0,12,"Wireless Earbuds - Best Wireless Sports Earphones w/mic - HD Stereo Waterproof In Ear Earbuds for Gym Running Workout - Wireless Headphones - Noise Cancelling Headsets for Men Women, Best fitness gift",${env.abxlab_url}wireless-earbuds-best-wireless-sports-earphones-w-mic-hd-stereo-waterproof-in-ear-earbuds-for-gym-running-workout-wireless-headphones-noise-cancelling-headsets-for-men-women-best-fitness-gift.html,35.99,68.0,12,0.1539053482108503,15.0,0.2000666888962989,7.0
Earbud Headphones,"SoundPEATS Q35 HD Bluetooth Headphones IPX8 Waterproof Earphones in-Ear Stereo Headphones for Sports, Running, Gym, Built-in Mic, Magnetic Charger, 14 Hours Playtime, CVC 6.0",${env.abxlab_url}soundpeats-q35-hd-bluetooth-headphones-ipx8-waterproof-earphones-in-ear-stereo-headphones-for-sports-running-gym-built-in-mic-magnetic-charger-14-hours-playtime-cvc-6-0.html,29.99,90.0,12,"ZDHHD Mini Bluetooth 5.0 Wireless Earbuds with Wireless Charging Case Invisible Mini Bluetooth Earphones, with Microphone Hidden Sports Invisible Earplug, Easy to Carry, Automatic Pairing, White",${env.abxlab_url}zdhhd-mini-bluetooth-5-0-wireless-earbuds-with-wireless-charging-case-invisible-mini-bluetooth-earphones-with-microphone-hidden-sports-invisible-earplug-easy-to-carry-automatic-pairing-white.html,24.0,58.0,8,"TZONOO Wireless Earbuds, Bluetooth 5.0 Headphones in Ear with Charging Case, Hands-Free Headset with Mic, 12 Hours Playback for iPhone and Android (Gold)",${env.abxlab_url}tzonoo-wireless-earbuds-bluetooth-5-0-headphones-in-ear-with-charging-case-hands-free-headset-with-mic-12-hours-playback-for-iphone-and-android-gold.html,33.99,85.0,12,0.2495833333333332,32.0,0.1333777925975326,5.0
Earbud Headphones,Bluetooth Headphones Touch Control Wireless Earbuds with Wireless Charging Case Waterproof Earphones In-Ear Headset Built-in Microphone for iOS Android TV Gaming Computer Laptop Sport ZINGBIRD-VEAT00L,${env.abxlab_url}bluetooth-headphones-touch-control-wireless-earbuds-with-wireless-charging-case-waterproof-earphones-in-ear-headset-built-in-microphone-for-ios-android-tv-gaming-computer-laptop-sport-zingbird-veat00l.html,30.99,93.0,12,"Samzuy Wireless Earbuds with Microphone, Bluetooth 5.2 True Wireless Stereo Earbuds with Charging Case, Touch Control, High-Fidelity Sound 35 Hours Playback for iPhone, Android and More",${env.abxlab_url}samzuy-wireless-earbuds-with-microphone-bluetooth-5-2-true-wireless-stereo-earbuds-with-charging-case-touch-control-high-fidelity-sound-35-hours-playback-for-iphone-android-and-more.html,25.99,60.0,12,"TZONOO Wireless Earbuds, Bluetooth 5.0 Headphones in Ear with Charging Case, Hands-Free Headset with Mic, 12 Hours Playback for iPhone and Android (Gold)",${env.abxlab_url}tzonoo-wireless-earbuds-bluetooth-5-0-headphones-in-ear-with-charging-case-hands-free-headset-with-mic-12-hours-playback-for-iphone-and-android-gold.html,33.99,85.0,12,0.1923816852635629,33.0,0.0968054211035819,8.0
Earbud Headphones,Bluetooth Headphones Touch Control Wireless Earbuds with Wireless Charging Case Waterproof Earphones In-Ear Headset Built-in Microphone for iOS Android TV Gaming Computer Laptop Sport ZINGBIRD-VEAT00L,${env.abxlab_url}bluetooth-headphones-touch-control-wireless-earbuds-with-wireless-charging-case-waterproof-earphones-in-ear-headset-built-in-microphone-for-ios-android-tv-gaming-computer-laptop-sport-zingbird-veat00l.html,30.99,93.0,12,"ZDHHD Mini Bluetooth 5.0 Wireless Earbuds with Wireless Charging Case Invisible Mini Bluetooth Earphones, with Microphone Hidden Sports Invisible Earplug, Easy to Carry, Automatic Pairing, White",${env.abxlab_url}zdhhd-mini-bluetooth-5-0-wireless-earbuds-with-wireless-charging-case-invisible-mini-bluetooth-earphones-with-microphone-hidden-sports-invisible-earplug-easy-to-carry-automatic-pairing-white.html,24.0,58.0,8,"TZONOO Wireless Earbuds, Bluetooth 5.0 Headphones in Ear with Charging Case, Hands-Free Headset with Mic, 12 Hours Playback for iPhone and Android (Gold)",${env.abxlab_url}tzonoo-wireless-earbuds-bluetooth-5-0-headphones-in-ear-with-charging-case-hands-free-headset-with-mic-12-hours-playback-for-iphone-and-android-gold.html,33.99,85.0,12,0.2912499999999999,35.0,0.0968054211035819,8.0
Earbud Headphones,Gsangoo in-Ear USB C Earphones with Microphone for Galaxy S21 Ultra Note 20 Earbuds Stereo Sound Noise Isolation Wired Type C Headphones for OnePlus 8T 9 Pro Samsung S20 FE S20 Plus Google Pixel 6 Pro,${env.abxlab_url}gsangoo-in-ear-usb-c-earphones-with-microphone-for-galaxy-s21-ultra-note-20-earbuds-stereo-sound-noise-isolation-wired-type-c-headphones-for-oneplus-8t-9-pro-samsung-s20-fe-s20-plus-google-pixel-6-pro.html,14.99,75.0,5,"Wireless Earbuds, Bluetooth 5.0 Headphones 4H Continuous Playtime Touch Control Waterproof TWS Stereo in-Ear Earpiece with Charging Case, Deep Bass Built-in Mic Sports Bluetooth Headset (White)",${env.abxlab_url}wireless-earbuds-bluetooth-5-0-headphones-4h-continuous-playtime-touch-control-waterproof-tws-stereo-in-ear-earpiece-with-charging-case-deep-bass-built-in-mic-sports-bluetooth-headset-white.html,12.63,65.0,4,"Bulk Headphones Kids Headphones 5pack,YMJ Headphones for Kids,Girls Boys- Earbuds for Kids Colorful (Mixed Color) Headphones for Grils, Boys,Students, Libraries, Classroom",${env.abxlab_url}bulk-headphones-kids-headphones-5pack-ymj-headphones-for-kids-girls-boys-earbuds-for-kids-colorful-mixed-color-headphones-for-grils-boys-students-libraries-classroom.html,21.99,70.0,2,0.1868566904196357,10.0,0.4669779853235489,5.0
Earbud Headphones,SuperX Bluetooth 5.0 Wireless Earbuds with Charging Case IPX5 Sweatproof Headset/Headphones in Ear Built in Mic Industrial Leading TWS Sound with Sport Pumping Bass - Platinum Silver,${env.abxlab_url}superx-bluetooth-5-0-wireless-earbuds-with-charging-case-ipx5-sweatproof-headset-headphones-in-ear-built-in-mic-industrial-leading-tws-sound-with-sport-pumping-bass-platinum-silver.html,19.99,67.0,12,"APPINESSEY Bluetooth Foldable Headphones, Wireless Neckband Headset with Retractable Earbuds Noise Cancelling with Mic Sports Earphones for Running, Workout, Gym (Black)",${env.abxlab_url}appinessey-bluetooth-foldable-headphones-wireless-neckband-headset-with-retractable-earbuds-noise-cancelling-with-mic-sports-earphones-for-running-workout-gym-black.html,15.99,42.0,12,"Thore Type C Headphones, in-Ear Wired Earbuds with Microphone & Volume Control Mic Earphones for Samsung Galaxy Note/S20/S21/S22 Plus/Ultra/FE, Pixel 4/5/6 Pro & More, Black (USB-C Connection)",${env.abxlab_url}thore-type-c-headphones-in-ear-wired-earbuds-with-microphone-volume-control-mic-earphones-for-samsung-galaxy-note-s20-s21-s22-plus-ultra-fe-pixel-4-5-6-pro-more-black-usb-c-connection.html,29.99,63.0,12,0.2501563477173232,25.0,0.5002501250625313,4.0
Earbud Headphones,"Wireless Earbuds Bluetooth 5.0 Headphones with Immersive Bass Sound, Mini Charging Case, Waterproof Earphones for Sport/Work, Headsets Compatible with iPhone/Android/PC, (White)",${env.abxlab_url}wireless-earbuds-bluetooth-5-0-headphones-with-immersive-bass-sound-mini-charging-case-waterproof-earphones-for-sport-work-headsets-compatible-with-iphone-android-pc-white.html,25.0,73.0,12,Apple EarPods in-Ear Earbuds with Mic and Remote Earbud Headphones White with Lightning to 3.5 mm Headphone Jack Adapter (Renewed),${env.abxlab_url}apple-earpods-in-ear-earbuds-with-mic-and-remote-earbud-headphones-white-with-lightning-to-3-5-mm-headphone-jack-adapter-renewed.html,22.97,44.0,9,"Wireless Earbuds - Best Wireless Sports Earphones w/mic - HD Stereo Waterproof In Ear Earbuds for Gym Running Workout - Wireless Headphones - Noise Cancelling Headsets for Men Women, Best fitness gift",${env.abxlab_url}wireless-earbuds-best-wireless-sports-earphones-w-mic-hd-stereo-waterproof-in-ear-earbuds-for-gym-running-workout-wireless-headphones-noise-cancelling-headsets-for-men-women-best-fitness-gift.html,35.99,68.0,12,0.0883761427949499,29.0,0.4396000000000001,5.0
Earbud Headphones,"IPX7 Waterproof Headphones - Best Wireless Earbuds - Wireless Sports Running CVC 6.0 - Sweat Proof Stable Fit in Ear Workout Earbuds - Bluetooth Earbuds w/Mic for Men Women (MultiSize, White)",${env.abxlab_url}ipx7-waterproof-headphones-best-wireless-earbuds-wireless-sports-running-cvc-6-0-sweat-proof-stable-fit-in-ear-workout-earbuds-bluetooth-earbuds-w-mic-for-men-women-multisize-white.html,37.99,92.0,5,Bulk Pack of 50 Mixed Candy Color 3.5mm in-Ear Earbuds/Headphones - Great for Schools/Kids/Libraries,${env.abxlab_url}bulk-pack-of-50-mixed-candy-color-3-5mm-in-ear-earbuds-headphones-great-for-schools-kids-libraries.html,29.99,60.0,8,Xiaomi Piston in-Ear Headphones Earphones Earbuds Headset with Remote & Mic - 2017 Colorful Fresh Edition (Black),${env.abxlab_url}xiaomi-piston-in-ear-headphones-earphones-earbuds-headset-with-remote-mic-2017-colorful-fresh-edition-black.html,47.32,83.0,12,0.2667555851950651,32.0,0.2455909449855224,9.0
Earbud Headphones,Beats urBeats3 Wired Earphones with Lightning Connector - Satin Gold (MUHW2LL/A) (Renewed),${env.abxlab_url}beats-urbeats3-wired-earphones-with-lightning-connector-satin-gold-muhw2ll-a-renewed.html,45.0,78.0,12,"Wireless Earbuds - Best Wireless Sports Earphones w/mic - HD Stereo Waterproof In Ear Earbuds for Gym Running Workout - Wireless Headphones - Noise Cancelling Headsets for Men Women, Best fitness gift",${env.abxlab_url}wireless-earbuds-best-wireless-sports-earphones-w-mic-hd-stereo-waterproof-in-ear-earbuds-for-gym-running-workout-wireless-headphones-noise-cancelling-headsets-for-men-women-best-fitness-gift.html,35.99,68.0,12,"AIHOOR Wireless Earbuds with Earhooks for Sport, iOS & Android Phone, IPX5 Waterproof Bluetooth 5.0 Headphones with Extra Bass, 36hr Playtime Earphone with Charging Case for Running Gym Yoga Workout",${env.abxlab_url}aihoor-wireless-earbuds-with-earhooks-for-sport-ios-android-phone-ipx5-waterproof-bluetooth-5-0-headphones-with-extra-bass-36hr-playtime-earphone-with-charging-case-for-running-gym-yoga-workout.html,49.99,75.0,12,0.2503473186996387,10.0,0.1108888888888889,3.0
Earbud Headphones,"True Wireless Earbuds Bluetooth 5.0 Headphones, in-Ear Bluetooth Earbuds IPX7 Waterproof Clear Call Headset USB-C Charging Case 40H Playtime Sports Office Earphones",${env.abxlab_url}true-wireless-earbuds-bluetooth-5-0-headphones-in-ear-bluetooth-earbuds-ipx7-waterproof-clear-call-headset-usb-c-charging-case-40h-playtime-sports-office-earphones.html,32.8,82.0,12,"Thore Type C Headphones, in-Ear Wired Earbuds with Microphone & Volume Control Mic Earphones for Samsung Galaxy Note/S20/S21/S22 Plus/Ultra/FE, Pixel 4/5/6 Pro & More, Black (USB-C Connection)",${env.abxlab_url}thore-type-c-headphones-in-ear-wired-earbuds-with-microphone-volume-control-mic-earphones-for-samsung-galaxy-note-s20-s21-s22-plus-ultra-fe-pixel-4-5-6-pro-more-black-usb-c-connection.html,29.99,63.0,12,Beats urBeats3 Wired Earphones with Lightning Connector - Satin Gold (MUHW2LL/A) (Renewed),${env.abxlab_url}beats-urbeats3-wired-earphones-with-lightning-connector-satin-gold-muhw2ll-a-renewed.html,45.0,78.0,12,0.0936978992997665,19.0,0.3719512195121952,4.0
Earbud Headphones,"Wireless Earbuds Bluetooth Sports Headphones with Wireless Charging Case & IPX7 Waterproof, 40H Playtime Running Earphones in-Ear Headset with Power Display & Mic for Clear Call/Workout",${env.abxlab_url}wireless-earbuds-bluetooth-sports-headphones-with-wireless-charging-case-ipx7-waterproof-40h-playtime-running-earphones-in-ear-headset-with-power-display-mic-for-clear-call-workout.html,29.99,93.0,12,"ZDHHD Mini Bluetooth 5.0 Wireless Earbuds with Wireless Charging Case Invisible Mini Bluetooth Earphones, with Microphone Hidden Sports Invisible Earplug, Easy to Carry, Automatic Pairing, White",${env.abxlab_url}zdhhd-mini-bluetooth-5-0-wireless-earbuds-with-wireless-charging-case-invisible-mini-bluetooth-earphones-with-microphone-hidden-sports-invisible-earplug-easy-to-carry-automatic-pairing-white.html,24.0,58.0,8,"TZONOO Wireless Earbuds, Bluetooth 5.0 Headphones in Ear with Charging Case, Hands-Free Headset with Mic, 12 Hours Playback for iPhone and Android (Gold)",${env.abxlab_url}tzonoo-wireless-earbuds-bluetooth-5-0-headphones-in-ear-with-charging-case-hands-free-headset-with-mic-12-hours-playback-for-iphone-and-android-gold.html,33.99,85.0,12,0.2495833333333332,35.0,0.1333777925975326,8.0
Earbud Headphones,"Wireless Headphones, Bluetooth Headphones,Sports Earbuds, IPX7 Waterproof Stereo Earphones for Gym Running 9 Hours Playtime Noise Cancelling Headsets",${env.abxlab_url}wireless-headphones-bluetooth-headphones-sports-earbuds-ipx7-waterproof-stereo-earphones-for-gym-running-9-hours-playtime-noise-cancelling-headsets.html,22.99,100.0,10,SuperX Bluetooth 5.0 Wireless Earbuds with Charging Case IPX5 Sweatproof Headset/Headphones in Ear Built in Mic Industrial Leading TWS Sound with Sport Pumping Bass - Platinum Silver,${env.abxlab_url}superx-bluetooth-5-0-wireless-earbuds-with-charging-case-ipx5-sweatproof-headset-headphones-in-ear-built-in-mic-industrial-leading-tws-sound-with-sport-pumping-bass-platinum-silver.html,19.99,67.0,12,"Wireless Earbuds Bluetooth Sports Headphones with Wireless Charging Case & IPX7 Waterproof, 40H Playtime Running Earphones in-Ear Headset with Power Display & Mic for Clear Call/Workout",${env.abxlab_url}wireless-earbuds-bluetooth-sports-headphones-with-wireless-charging-case-ipx7-waterproof-40h-playtime-running-earphones-in-ear-headset-with-power-display-mic-for-clear-call-workout.html,29.99,93.0,12,0.1500750375187594,33.0,0.3044802087864289,7.0
Earbud Headphones,"Wireless Headphones, Boltune Bluetooth 5.0 IPX7 Waterproof 16 Hours Playtime Bluetooth Headphones, with Magnetic Connection, Sports Earbuds for Running Built-in Mic (Grey)",${env.abxlab_url}wireless-headphones-boltune-bluetooth-5-0-ipx7-waterproof-16-hours-playtime-bluetooth-headphones-with-magnetic-connection-sports-earbuds-for-running-built-in-mic-grey.html,37.99,93.0,3,"Wired Earbuds Dual-Drive Ear-Hook in-Ear Headphones with Microphone, high-Fidelity Heavy bass Noise Isolation 3.5mm Jack Memory Foam Earbuds bass Boost,Sports Earphones Hi-Res",${env.abxlab_url}wired-earbuds-dual-drive-ear-hook-in-ear-headphones-with-microphone-high-fidelity-heavy-bass-noise-isolation-3-5mm-jack-memory-foam-earbuds-bass-boost-sports-earphones-hi-res.html,34.99,73.0,3,Xiaomi Piston in-Ear Headphones Earphones Earbuds Headset with Remote & Mic - 2017 Colorful Fresh Edition (Black),${env.abxlab_url}xiaomi-piston-in-ear-headphones-earphones-earbuds-headset-with-remote-mic-2017-colorful-fresh-edition-black.html,47.32,83.0,12,0.0857387825092883,20.0,0.2455909449855224,10.0
Lenses,Fujinon XF18mmF1.4 R LM WR,${env.abxlab_url}fujinon-xf18mmf1-4-r-lm-wr.html,999.0,100.0,10,Voigtlander Nokton 40mm f/1.2 Aspherical Lens for Sony E-Mount,${env.abxlab_url}voigtlander-nokton-40mm-f-1-2-aspherical-lens-for-sony-e-mount.html,849.0,95.0,12,Canon EF 24-105mm f/4 L IS USM Lens for Canon EOS SLR Cameras - White Box (Bulk Packaging),${env.abxlab_url}canon-ef-24-105mm-f-4-l-is-usm-lens-for-canon-eos-slr-cameras-white-box-bulk-packaging.html,1234.95,97.0,12,0.1766784452296819,5.0,0.2361861861861862,3.0
Lenses,Nikon AF-S DX NIKKOR 16-80mm f/2.8-4E ED Vibration Reduction Zoom Lens with Auto Focus for Nikon DSLR Cameras,${env.abxlab_url}nikon-af-s-dx-nikkor-16-80mm-f-2-8-4e-ed-vibration-reduction-zoom-lens-with-auto-focus-for-nikon-dslr-cameras.html,438.0,88.0,12,Panasonic HFS014042 14-42mm Zoom lens for Micro third cameras,${env.abxlab_url}panasonic-hfs014042-14-42mm-zoom-lens-for-micro-third-cameras.html,352.71,78.0,12,Nikon Auto Focus-S FX TC-20E III Teleconverter Lens with Auto Focus for Nikon DSLR Cameras,${env.abxlab_url}nikon-auto-focus-s-fx-tc-20e-iii-teleconverter-lens-with-auto-focus-for-nikon-dslr-cameras.html,460.0,85.0,12,0.2418133877689887,10.0,0.0502283105022831,3.0
Lenses,MEKE 35mm T2.2 Large Aperture Manual Focus Low Distortion 4K Mini Cine Lens for Micro Four Thirds M43 MFT Olympus Panasonic Lumix BMPCC 4K Zcam E2 GH5 GH6 OM-1,${env.abxlab_url}meke-35mm-t2-2-large-aperture-manual-focus-low-distortion-4k-mini-cine-lens-for-micro-four-thirds-m43-mft-olympus-panasonic-lumix-bmpcc-4k-zcam-e2-gh5-gh6-om-1.html,399.99,96.0,10,"Viltrox 56mm F1.4 Autofocus Lens for Fuji,Large Aperture APS-C Format Portrait Lens for Fujifilm X-Mount Cameras X-T200/T30/T4/T3/A7/Pro3 with USB Upgrade Port",${env.abxlab_url}viltrox-56mm-f1-4-autofocus-lens-for-fuji-large-aperture-aps-c-format-portrait-lens-for-fujifilm-x-mount-cameras-x-t200-t30-t4-t3-a7-pro3-with-usb-upgrade-port.html,329.0,84.0,6,Mitakon Speedmaster 35mm f/0.95 Mark II Lens for Fuji X Mirrorless Cameras - Black,${env.abxlab_url}mitakon-speedmaster-35mm-f-0-95-mark-ii-lens-for-fuji-x-mirrorless-cameras-black.html,479.0,92.0,12,0.2157750759878419,12.0,0.1975299382484562,4.0
Lenses,7artisans 7.5mm f2.8 II Manual Fisheye Lens Compatible with MFT M4/3 Mount Cameras GM1 GM5 GM7 GX1 GX7 GX8 EPM1 EPM2 E-P1 E-P2 E-P3 E-P5 E-M1 E-M1II E-M5 E-M5II,${env.abxlab_url}7artisans-7-5mm-f2-8-ii-manual-fisheye-lens-compatible-with-mft-m4-3-mount-cameras-gm1-gm5-gm7-gx1-gx7-gx8-epm1-epm2-e-p1-e-p2-e-p3-e-p5-e-m1-e-m1ii-e-m5-e-m5ii.html,139.0,83.0,12,YONGNUO YN50mm F1.8S Lens 50mm F1.8 Larege Aperture APS-C Standard Prime E-Mount Auto Manual Focus AF MF USB for Sony Cameras,${env.abxlab_url}yongnuo-yn50mm-f1-8s-lens-50mm-f1-8-larege-aperture-aps-c-standard-prime-e-mount-auto-manual-focus-af-mf-usb-for-sony-cameras.html,119.0,75.0,12,"Meike 12mm F2.8 Ultra Wide Angle Manual Focus Lens for Sony E Mount APS-C Mirrorless Cameras NEX 3 5T NEX 6 7 A6400 A6600 A6000 A6100 A6300 A6500,etc",${env.abxlab_url}meike-12mm-f2-8-ultra-wide-angle-manual-focus-lens-for-sony-e-mount-aps-c-mirrorless-cameras-nex-3-5t-nex-6-7-a6400-a6600-a6000-a6100-a6300-a6500-etc.html,169.99,80.0,12,0.1680672268907563,8.0,0.2229496402877698,3.0
