category,target_name,target_url,target_price,target_rating,target_reviews,competitor_name,competitor_url,competitor_price,competitor_rating,competitor_reviews,decoy_name,decoy_url,decoy_price,decoy_rating,decoy_reviews,tc_price_premium_pct,tc_rating_adv,dt_price_premium_pct,td_rating_adv
Cookies,"Nabisco Nilla Wafers, 2 pk./15 oz.",${env.abxlab_url}nabisco-nilla-wafers-2-pk-15-oz.html,16.89,75.0,17,Jovial Einkorn Cookies | Crispy Cocoa Cookies | USDA Certified Organic | High Protein | Fair Trade Certified | All Natural Ingredients | Low Carb | Low Sugar | Palm Done Right | 8.8 oz,${env.abxlab_url}jovial-einkorn-cookies-crispy-cocoa-cookies-usda-certified-organic-high-protein-fair-trade-certified-all-natural-ingredients-low-carb-low-sugar-palm-done-right-8-8-oz.html,14.12,73.0,12,"OREO Mini Cookies, CHIPS AHOY! Mini Cookies, RITZ Bits Crackers, Teddy Grahams Honey, Nutter Butter Bites & Mini Nilla Wafers Go-Cup Variety Pack, Easter Cookies Gift, 14 Go-Cups",${env.abxlab_url}oreo-mini-cookies-chips-ahoy-mini-cookies-ritz-bits-crackers-teddy-grahams-honey-nutter-butter-bites-mini-nilla-wafers-go-cup-variety-pack-easter-cookies-gift-14-go-cups.html,18.4,73.0,11,0.1961756373937678,2.0,0.08940201302545873,2.0
Cheese,"Land O Lakes® Sliced White Deli American Cheese Product, 8 oz",${env.abxlab_url}land-o-lakesr-sliced-white-deli-american-cheese-product-8-oz.html,26.14,83.0,12,"Ponce De Leon Spanish Sliced Cheese Plate, 5.3 Oz.",${env.abxlab_url}ponce-de-leon-spanish-sliced-cheese-plate-5-3-oz.html,23.13,80.0,12,Tequenos Bundle - Artisan White Cheese Sticks (32U Bundle),${env.abxlab_url}tequenos-bundle-artisan-white-cheese-sticks-32u-bundle.html,28.0,80.0,1,0.13013402507565938,3.0,0.07115531752104053,3.0
Chocolate,Woodstock Candy ~ 1991~ 31st Birthday Gifts for Women and Men ~ Vintage Assorted Candy for Him or Her ~ Retro Snack Pack for 31 Year Old Man or Woman ~ Nostalgic Candy Present Box,${env.abxlab_url}woodstock-candy-1991-31st-birthday-gifts-for-women-and-men-vintage-assorted-candy-for-him-or-her-retro-snack-pack-for-31-year-old-man-or-woman-nostalgic-candy-present-box.html,38.9,88.0,12,Double Dipped Peanuts Milk Chocolate Covered Peanuts 5 pounds,${env.abxlab_url}double-dipped-peanuts-milk-chocolate-covered-peanuts-5-pounds.html,32.6,82.0,12,Dove Dark Chocolate Sharing Size Candy Bar 3.30-Ounce Bar 12-Count Box,${env.abxlab_url}dove-dark-chocolate-sharing-size-candy-bar-3-30-ounce-bar-12-count-box.html,41.85,85.0,12,0.1932515337423312,6.0,0.07583547557840624,3.0
Deodorants & Antiperspirants,"Duradry Body Deodorant Spray - Aluminum Free Deodorant, Prevent and Eliminate Any Body Odor Naturally - Unscented, 2.4 Fl Oz (Pack of 3)",${env.abxlab_url}duradry-body-deodorant-spray-aluminum-free-deodorant-prevent-and-eliminate-any-body-odor-naturally-unscented-2-4-fl-oz-pack-of-3.html,19.99,83.0,12,Soapwalla - Organic/Vegan Deodorant Cream (Citrus),${env.abxlab_url}soapwalla-organic-vegan-deodorant-cream-citrus.html,18.0,75.0,12,Alm Deod Clr Gel Frag Fre Size 2.25 Alm Deod Clr Gel Frag Free 2.25,${env.abxlab_url}alm-deod-clr-gel-frag-fre-size-2-25-alm-deod-clr-gel-frag-free-2-25.html,24.24,80.0,4,0.11055555555555546,8.0,0.2126063031515758,3.0
Cheese,"Dietz & Watson Originals Pre-Sliced Organic Mild Yellow Cheddar Cheese, 5 oz",${env.abxlab_url}dietz-watson-originals-pre-sliced-organic-mild-yellow-cheddar-cheese-5-oz.html,21.8,87.0,3,"365 by Whole Foods Market, Mozzarella Shred Organic, 8 Ounce",${env.abxlab_url}365-by-whole-foods-market-mozzarella-shred-organic-8-ounce.html,18.22,83.0,12,"Land O Lakes® Sliced White Deli American Cheese Product, 8 oz",${env.abxlab_url}land-o-lakesr-sliced-white-deli-american-cheese-product-8-oz.html,26.14,83.0,12,0.1964873765093305,4.0,0.19908256880733943,4.0
Cereals,"Cheez-It, Baked Snack Cheese Crackers, Reduced Fat Original, Made with 100% Real Cheese, 11.5oz Box(pack of 4)",${env.abxlab_url}cheez-it-baked-snack-cheese-crackers-reduced-fat-original-made-with-100-real-cheese-11-5oz-box-pack-of-4.html,11.4,82.0,35,"Bob's Red Mill Organic Brown Rice Farina Creamy Rice Hot Cereal, 24 Oz",${env.abxlab_url}bob-s-red-mill-organic-brown-rice-farina-creamy-rice-hot-cereal-24-oz.html,9.48,80.0,12,"Seitenbacher Organic Muesli Choco Coconut Natural Cereal, 16 Ounce",${env.abxlab_url}seitenbacher-organic-muesli-choco-coconut-natural-cereal-16-ounce.html,12.99,80.0,5,0.20253164556962025,2.0,0.1394736842105263,2.0
Chocolate,Lindt Lindor Orange Milk Chocolate Truffles 200G,${env.abxlab_url}lindt-lindor-orange-milk-chocolate-truffles-200g.html,23.1,85.0,11,"Spree Original Theater Box Candy, 5 Ounce, Pack of 12",${env.abxlab_url}spree-original-theater-box-candy-5-ounce-pack-of-12.html,19.95,78.0,12,SNICKERS Almond Singles Size Chocolate Candy Bars 1.76-Ounce Pack of 24,${env.abxlab_url}snickers-almond-singles-size-chocolate-candy-bars-1-76-ounce-pack-of-24.html,27.99,83.0,12,0.15789473684210537,7.0,0.21168831168831154,2.0
Earbud Headphones,Bulk Pack of 50 Mixed Candy Color 3.5mm in-Ear Earbuds/Headphones - Great for Schools/Kids/Libraries,${env.abxlab_url}bulk-pack-of-50-mixed-candy-color-3-5mm-in-ear-earbuds-headphones-great-for-schools-kids-libraries.html,29.99,60.0,8,Wireless Earbuds Bluetooth 5.1Wireless Headphones with Charging Case3D Stereo Earpods Noise canceling Touch Control LED Display Waterproof Earphones Built-in Mic Deep Bass Headset for Game Sport Black,${env.abxlab_url}wireless-earbuds-bluetooth-5-1wireless-headphones-with-charging-case3d-stereo-earpods-noise-canceling-touch-control-led-display-waterproof-earphones-built-in-mic-deep-bass-headset-for-game-sport-black.html,25.99,53.0,12,"Sony WI-SP510 Extra BASS Wireless in-Ear Headset/Headphones with mic for Phone Call Sports IPX5 Bluetooth, Black (WISP510/B)",${env.abxlab_url}sony-wi-sp510-extra-bass-wireless-in-ear-headset-headphones-with-mic-for-phone-call-sports-ipx5-bluetooth-black-wisp510-b.html,33.39,57.0,12,0.15390534821085033,7.0,0.11337112370790271,3.0
Chocolate,"HERSHEY'S KISSES Milk Chocolate with Almonds Candy, Bulk, 32 oz Party Bag",${env.abxlab_url}hershey-s-kisses-milk-chocolate-with-almonds-candy-bulk-32-oz-party-bag.html,11.17,82.0,10,Madelaine Solid Milk Chocolate Golf Ball Party Favors Wrapped In Italian Foil (1/2 LB),${env.abxlab_url}madelaine-solid-milk-chocolate-golf-ball-party-favors-wrapped-in-italian-foil-1-2-lb.html,9.35,76.0,10,Cadbury Curly Wurly Chocolate Chewy Bars | Total 6 bars of British Chocolate Candy,${env.abxlab_url}cadbury-curly-wurly-chocolate-chewy-bars-total-6-bars-of-british-chocolate-candy.html,11.75,80.0,12,0.19465240641711234,6.0,0.05192479856759177,2.0
Cheese,"French Cow Milk Cheese, Comte AOC - 1 lb",${env.abxlab_url}french-cow-milk-cheese-comte-aoc-1-lb.html,36.45,80.0,4,Hallumi Cheese – 8.8oz (250g),${env.abxlab_url}hallumi-cheese-8-8oz-250g.html,29.99,75.0,4,igourmet Manchego DOP - 2 Pound Club Cut (2 pound),${env.abxlab_url}igourmet-manchego-dop-2-pound-club-cut-2-pound.html,39.98,78.0,12,0.21540513504501516,5.0,0.09684499314128926,2.0
Chocolate,Papas Assorted Chocolate Covered Creme Eggs 6ct,${env.abxlab_url}papas-assorted-chocolate-covered-creme-eggs-6ct.html,17.67,70.0,12,"GO RAW Organic Live Flax Bar Case, 0.42 OZ (Packaging May Vary)",${env.abxlab_url}go-raw-organic-live-flax-bar-case-0-42-oz-packaging-may-vary.html,14.98,65.0,16,"JoJo's Guilt-Free Chocolate with Almonds, 70% Dark Chocolate, Pistachios, Dried Cranberries",${env.abxlab_url}jojo-s-guilt-free-chocolate-with-almonds-70-dark-chocolate-pistachios-dried-cranberries.html,18.37,68.0,12,0.1795727636849133,5.0,0.0396151669496321,2.0
Mouthwash,Natures Answer - Natures Answer PerioWash Mouthwash Alcohol-Free Cinna Mint - 16 fl oz,${env.abxlab_url}natures-answer-natures-answer-periowash-mouthwash-alcohol-free-cinna-mint-16-fl-oz.html,43.56,100.0,1,Mouthwash Dr.nona Products,${env.abxlab_url}mouthwash-dr-nona-products.html,35.95,93.0,3,"Act Total Care Mild Mint Anticavity Fluoride Sensitive Mouthwash, 18 Ounces (Value Pack of 6)",${env.abxlab_url}act-total-care-mild-mint-anticavity-fluoride-sensitive-mouthwash-18-ounces-value-pack-of-6.html,47.32,93.0,3,0.211682892906815,7.0,0.086317722681359,7.0
Chocolate,Frey (1) Box Ovation Break-A-Parts Ball/Orange Shaped Holiday Candy - Milk Chocolate Raspberry Flavor - Splits Into 20 Pieces - Net Wt. 5.53 oz,${env.abxlab_url}frey-1-box-ovation-break-a-parts-ball-orange-shaped-holiday-candy-milk-chocolate-raspberry-flavor-splits-into-20-pieces-net-wt-5-53-oz.html,10.99,83.0,12,Milka & LU Biscuits Chocolate Bar Candy Original German Chocolate 87g/3.06oz (Pack of 2),${env.abxlab_url}milka-lu-biscuits-chocolate-bar-candy-original-german-chocolate-87g-3-06oz-pack-of-2.html,10.22,80.0,3,Cadbury Curly Wurly Chocolate Chewy Bars | Total 6 bars of British Chocolate Candy,${env.abxlab_url}cadbury-curly-wurly-chocolate-chewy-bars-total-6-bars-of-british-chocolate-candy.html,11.75,80.0,12,0.07534246575342461,3.0,0.06915377616014556,3.0
Chocolate,"HERSHEY'S KISSES Milk Chocolate with Almonds Candy, Bulk, 32 oz Party Bag",${env.abxlab_url}hershey-s-kisses-milk-chocolate-with-almonds-candy-bulk-32-oz-party-bag.html,11.17,82.0,10,"Snickers, Crunchy Peanut Butter Squared Fun Size Chocolate Candy Bars Bag, 11.5 oz",${env.abxlab_url}snickers-crunchy-peanut-butter-squared-fun-size-chocolate-candy-bars-bag-11-5-oz.html,9.99,75.0,12,Cadbury Curly Wurly Chocolate Chewy Bars | Total 6 bars of British Chocolate Candy,${env.abxlab_url}cadbury-curly-wurly-chocolate-chewy-bars-total-6-bars-of-british-chocolate-candy.html,11.75,80.0,12,0.11811811811811809,7.0,0.05192479856759177,2.0
Cookies,Nonni's THINaddictives Lemon blueberry Almond Thin Cookies NEW FLAVOR 6 packs per box 4.4 Ounce ( 2 Pack),${env.abxlab_url}nonni-s-thinaddictives-lemon-blueberry-almond-thin-cookies-new-flavor-6-packs-per-box-4-4-ounce-2-pack.html,14.98,88.0,12,"MOTIV Keto Cookies - Double Chocolate Chip 3-Pack - Low Carb Snacks - Keto Mini Cookies- No Sugar Added Healthy Snack Foods - Grain & Gluten Free Dessert Food - Paleo, Ketogenic, Diabetic Diet Friendly Sweets - Cookie Treat",${env.abxlab_url}motiv-keto-cookies-double-chocolate-chip-3-pack-low-carb-snacks-keto-mini-cookies-no-sugar-added-healthy-snack-foods-grain-gluten-free-dessert-food-paleo-ketogenic-diabetic-diet-friendly-sweets-cookie-treat.html,13.96,82.0,12,"Little Gina's - Vanilla Pizzelle, (2)- 9 oz. Boxes",${env.abxlab_url}little-gina-s-vanilla-pizzelle-2-9-oz-boxes.html,17.99,84.0,9,0.07306590257879653,6.0,0.2009345794392522,4.0
Chocolate,"Bundle of STARBURST Original Fun Size Candy Fruit Chew with a Soft Chewy Texture Strawberry, Cherry, Orange, and Lemon Flavors (4 Pound)",${env.abxlab_url}bundle-of-starburst-original-fun-size-candy-fruit-chew-with-a-soft-chewy-texture-strawberry-cherry-orange-and-lemon-flavors-4-pound.html,19.99,94.0,10,"Sno-Caps Semi Sweet Chocolate Nonpareils, Bulk Ferrero Candy, Perfect Valentine’s Day Gift, 3.1 oz, Pack of 15",${env.abxlab_url}sno-caps-semi-sweet-chocolate-nonpareils-bulk-ferrero-candy-perfect-valentine-s-day-gift-3-1-oz-pack-of-15.html,18.6,87.0,12,"Foiled Sports Balls Premium Solid Milk Chocolate Mixed - Baseballs, Basketballs, Footballs, Soccer Balls - 2 Lb Bag - 166 Pcs",${env.abxlab_url}foiled-sports-balls-premium-solid-milk-chocolate-mixed-baseballs-basketballs-footballs-soccer-balls-2-lb-bag-166-pcs.html,21.99,90.0,2,0.07473118279569876,7.0,0.10005002501250626,4.0
Cookies,Effie's Homemade Oatcakes (6 Pack),${env.abxlab_url}effie-s-homemade-oatcakes-6-pack.html,34.83,93.0,12,Trader Joe's Fat/Gluten Free Vanilla Meringues - 3 Pack (7.76 oz. ea.),${env.abxlab_url}trader-joe-s-fat-gluten-free-vanilla-meringues-3-pack-7-76-oz-ea.html,28.55,85.0,4,Tate's Bake Shop - Tiny Tate's Bite Size Chocolate Chip Cookies 1oz Bags (Each bag contains 12 bite size cookies) (Pack of 24),${env.abxlab_url}tate-s-bake-shop-tiny-tate-s-bite-size-chocolate-chip-cookies-1oz-bags-each-bag-contains-12-bite-size-cookies-pack-of-24.html,35.66,88.0,12,0.21996497373029764,8.0,0.02383003158196952,5.0
Chocolate,Cadbury Dairy Mint Crisp Bar | Total 12 bars of British Chocolate Candy - Cadbury Mint Crisp Bar 53g each,${env.abxlab_url}cadbury-dairy-mint-crisp-bar-total-12-bars-of-british-chocolate-candy-cadbury-mint-crisp-bar-53g-each.html,33.11,93.0,3,Milk Chocolate Rocks 3 pound bag (48 ounces of candy coated chocolate pebbles),${env.abxlab_url}milk-chocolate-rocks-3-pound-bag-48-ounces-of-candy-coated-chocolate-pebbles.html,31.19,85.0,12,"Ethel M. Chocolates Classic Collection Candy Gift Box 16Piece Premium Chocolate Assortment, 14.51 Ounce",${env.abxlab_url}ethel-m-chocolates-classic-collection-candy-gift-box-16piece-premium-chocolate-assortment-14-51-ounce.html,34.98,90.0,12,0.061558191728117925,8.0,0.056478405315614544,3.0
Chocolate,"Maple Candy, 12 piece Box",${env.abxlab_url}maple-candy-12-piece-box.html,14.77,83.0,15,Lindt Lindor Milk Mint Chcolate Truffles 200g,${env.abxlab_url}lindt-lindor-milk-mint-chcolate-truffles-200g.html,12.99,76.0,11,Lindt Excellence Extra Creamy Milk Chocolate Bar 3.5 oz each (4 Items Per Order),${env.abxlab_url}lindt-excellence-extra-creamy-milk-chocolate-bar-3-5-oz-each-4-items-per-order.html,17.98,80.0,8,0.13702848344880672,7.0,0.21733243060257285,3.0
Chocolate,SNICKERS Almond Singles Size Chocolate Candy Bars 1.76-Ounce Pack of 24,${env.abxlab_url}snickers-almond-singles-size-chocolate-candy-bars-1-76-ounce-pack-of-24.html,27.99,83.0,12,"KIT KAT Milk Chocolate Wafer Candy Bars, Easter, 1.5 oz Bulk Box (36 Count)",${env.abxlab_url}kit-kat-milk-chocolate-wafer-candy-bars-easter-1-5-oz-bulk-box-36-count.html,25.99,77.0,12,"HERSHEY'S Nuggets Assortment, Holiday Chocolate Candy Gift, 52 Ounce Bag",${env.abxlab_url}hershey-s-nuggets-assortment-holiday-chocolate-candy-gift-52-ounce-bag.html,32.67,78.0,12,0.07695267410542517,6.0,0.16720257234726701,5.0
Cookies,"10"" Chocolate Chip Deep Dish Cookie Pie",${env.abxlab_url}10-chocolate-chip-deep-dish-cookie-pie.html,43.12,80.0,11,CYBELES COOKIE CHC CHNK BROWNIE,${env.abxlab_url}cybeles-cookie-chc-chnk-brownie.html,38.36,73.0,12,Lenny & Larry's Birthday Cake Cookies (12 Cookies),${env.abxlab_url}lenny-larry-s-birthday-cake-cookies-12-cookies.html,49.99,75.0,12,0.12408759124087586,7.0,0.15932282003710588,5.0
Cookies,"OREO Chocolate Sandwich Cookies, Family Size, 19.1 oz",${env.abxlab_url}oreo-chocolate-sandwich-cookies-family-size-19-1-oz.html,46.32,88.0,12,"10"" Chocolate Chip Deep Dish Cookie Pie",${env.abxlab_url}10-chocolate-chip-deep-dish-cookie-pie.html,43.12,80.0,11,"Partake Crunchy Cookies - Chocolate Chip | 4 Boxes | Vegan & Gluten Free | Free of Top 8 Allergens- Dairy Free, Nut Free, Egg Free, Wheat Free, Soy Free, Fish Free | 5.5 Oz | 15 Cookies Each",${env.abxlab_url}partake-crunchy-cookies-chocolate-chip-4-boxes-vegan-gluten-free-free-of-top-8-allergens-dairy-free-nut-free-egg-free-wheat-free-soy-free-fish-free-5-5-oz-15-cookies-each.html,52.18,85.0,12,0.07421150278293143,8.0,0.12651122625215888,3.0
Cookies,"Enjoy Life, Snickerdoodle Cookies, 6 oz, Package may vary",${env.abxlab_url}enjoy-life-snickerdoodle-cookies-6-oz-package-may-vary.html,18.41,73.0,12,"OREO Mini Golden Sandwich Cookies, Vanilla Flavor, 12 Big Bags",${env.abxlab_url}oreo-mini-golden-sandwich-cookies-vanilla-flavor-12-big-bags.html,15.41,70.0,10,Mulino Bianco Abbracci Cookies 12.3 oz each (2 Items Per Order),${env.abxlab_url}mulino-bianco-abbracci-cookies-12-3-oz-each-2-items-per-order.html,22.0,71.0,9,0.1946787800129786,3.0,0.19500271591526344,2.0
Cookies,Cocosette Cookie Filled with Coconut Cream/Galleta Rellena Con Crema De Coco,${env.abxlab_url}cocosette-cookie-filled-with-coconut-cream-galleta-rellena-con-crema-de-coco.html,10.79,78.0,12,Lem-o-lunch Cookies (4 Pack) Lemon Creme Cookies,${env.abxlab_url}lem-o-lunch-cookies-4-pack-lemon-creme-cookies.html,9.99,70.0,12,"Dad's Oatmeal Chocolate Chip Cookies, 305g",${env.abxlab_url}dad-s-oatmeal-chocolate-chip-cookies-305g.html,12.5,76.0,6,0.08008008008007997,8.0,0.15848007414272483,2.0
Cookies,Milka Choco Cookies XL,${env.abxlab_url}milka-choco-cookies-xl.html,12.9,67.0,4,Voortman Strawberry Wafers,${env.abxlab_url}voortman-strawberry-wafers.html,11.99,60.0,1,"Nabisco Lorna Doone-Shortbread Cookies, 45 Ounce",${env.abxlab_url}nabisco-lorna-doone-shortbread-cookies-45-ounce.html,15.8,62.0,12,0.07589658048373646,7.0,0.2248062015503876,5.0
Earbud Headphones,"Wireless Headphones, Bluetooth Headphones,Sports Earbuds, IPX7 Waterproof Stereo Earphones for Gym Running 9 Hours Playtime Noise Cancelling Headsets",${env.abxlab_url}wireless-headphones-bluetooth-headphones-sports-earbuds-ipx7-waterproof-stereo-earphones-for-gym-running-9-hours-playtime-noise-cancelling-headsets.html,22.99,100.0,10,"Wireless Earbuds with Charging Case, Bluetooth 5.0 Earphones 20Hrs Playing Time in-Ear Clear Call Stereo Sound Built-in Mic Sweatproof Auto Pairing for iPhone Samsung Android, Noise Cancelling",${env.abxlab_url}wireless-earbuds-with-charging-case-bluetooth-5-0-earphones-20hrs-playing-time-in-ear-clear-call-stereo-sound-built-in-mic-sweatproof-auto-pairing-for-iphone-samsung-android-noise-cancelling.html,21.34,92.0,12,"Ceramic Wired Headphones with Microphone, Noise-reducing Heavy bass in-Ear 3.5mm Plug Earbuds, high-Fidelity Stereo Sports Headset, Sleep earplugs,Comes with Leather Earphone Bag",${env.abxlab_url}ceramic-wired-headphones-with-microphone-noise-reducing-heavy-bass-in-ear-3-5mm-plug-earbuds-high-fidelity-stereo-sports-headset-sleep-earplugs-comes-with-leather-earphone-bag.html,28.49,92.0,10,0.07731958762886591,8.0,0.23923444976076558,8.0
Chocolate,Enjoy Life Foods - Holiday Chocolate Squares Variety Pack - 6.3 oz.,${env.abxlab_url}enjoy-life-foods-holiday-chocolate-squares-variety-pack-6-3-oz.html,14.99,83.0,12,"Garden Chocolate Crunch Candy, 12-Ounce",${env.abxlab_url}garden-chocolate-crunch-candy-12-ounce.html,12.35,78.0,8,Lindt Excellence Extra Creamy Milk Chocolate Bar 3.5 oz each (4 Items Per Order),${env.abxlab_url}lindt-excellence-extra-creamy-milk-chocolate-bar-3-5-oz-each-4-items-per-order.html,17.98,80.0,8,0.21376518218623486,5.0,0.19946631087391595,3.0
Cookies,"OREO Mini Golden Sandwich Cookies, Snack Pack, 8 oz Snak-Sak , Pack of 12",${env.abxlab_url}oreo-mini-golden-sandwich-cookies-snack-pack-8-oz-snak-sak-pack-of-12.html,40.03,100.0,5,Effie's Homemade Oatcakes (6 Pack),${env.abxlab_url}effie-s-homemade-oatcakes-6-pack.html,34.83,93.0,12,Grandma's Oatmeal Raisin Cookie - 2 Cookies / Pack (33 Total Packs / 66 Cookies),${env.abxlab_url}grandma-s-oatmeal-raisin-cookie-2-cookies-pack-33-total-packs-66-cookies.html,41.97,93.0,3,0.14929658340511062,7.0,0.04846365226080434,7.0
Cheese,"The Cheese Guy Parmesan Kosher Grated, 8 Ounce",${env.abxlab_url}the-cheese-guy-parmesan-kosher-grated-8-ounce.html,41.68,87.0,3,"French Cow Milk Cheese, Comte AOC - 1 lb",${env.abxlab_url}french-cow-milk-cheese-comte-aoc-1-lb.html,36.45,80.0,4,"Organic Valley Gourmet Organic Provolone Cheese Block — Pasteurized, Non GMO, No Added Hormones — 8 Oz",${env.abxlab_url}organic-valley-gourmet-organic-provolone-cheese-block-pasteurized-non-gmo-no-added-hormones-8-oz.html,43.73,82.0,12,0.14348422496570634,7.0,0.04918426103646826,5.0
Earbud Headphones,Monster Mobile Clarity In-Ear Headphones,${env.abxlab_url}monster-mobile-clarity-in-ear-headphones.html,16.99,80.0,5,iPhone Headphones for iPhone Earbuds for iPhone in-Ear Lightning Headphones silbyloyoe MFi Certified Lightning Earbuds with Mic Controller Compatible iPhone 11 11 Pro X XS Max XR 7 8 Plus Black,${env.abxlab_url}iphone-headphones-for-iphone-earbuds-for-iphone-in-ear-lightning-headphones-silbyloyoe-mfi-certified-lightning-earbuds-with-mic-controller-compatible-iphone-11-11-pro-x-xs-max-xr-7-8-plus-black.html,14.98,73.0,12,BackBeat FIT 3150True Wireless Sport Earbuds - Black,${env.abxlab_url}backbeat-fit-3150true-wireless-sport-earbuds-black.html,19.76,73.0,12,0.13417890520694245,7.0,0.16303708063566824,7.0
Chocolate,"Spree Original Theater Box Candy, 5 Ounce, Pack of 12",${env.abxlab_url}spree-original-theater-box-candy-5-ounce-pack-of-12.html,19.95,78.0,12,Papas Assorted Chocolate Covered Creme Eggs 6ct,${env.abxlab_url}papas-assorted-chocolate-covered-creme-eggs-6ct.html,17.67,70.0,12,"Hershey's Miniatures Easter, Assorted Chocolate Candy Bars, Easter (2 Pounds)",${env.abxlab_url}hershey-s-miniatures-easter-assorted-chocolate-candy-bars-easter-2-pounds.html,23.61,70.0,12,0.129032258064516,8.0,0.18345864661654138,8.0
Chocolate,Choc Bar Bitterswt (Pack of 12) - Pack Of 12,${env.abxlab_url}choc-bar-bitterswt-pack-of-12-pack-of-12.html,29.95,88.0,8,"KIT KAT Easter Candy, Milk Chocolate Wafer Thank You Appreciation Candy Bars, Great as a Gift, 4.5 oz Bars, 12 Count",${env.abxlab_url}kit-kat-easter-candy-milk-chocolate-wafer-thank-you-appreciation-candy-bars-great-as-a-gift-4-5-oz-bars-12-count.html,24.76,80.0,9,Milk Chocolate Rocks 3 pound bag (48 ounces of candy coated chocolate pebbles),${env.abxlab_url}milk-chocolate-rocks-3-pound-bag-48-ounces-of-candy-coated-chocolate-pebbles.html,31.19,85.0,12,0.20961227786752817,8.0,0.04140233722871459,3.0
